deny,p_irat,black,hse_inc,loan_val,ccred,mcred,pubrec,denpmi,selfemp,single,hischl,probunmp,condo,ltv_med,ltv_high
0,.36700001,0,.28,.80000001,6,1,0,0,1,0,1,3.2,0,1,0
0,.31999999,0,.22,.79518074,1,2,0,0,0,1,1,2,0,0,0
0,.33200002,0,.28100002,.902439,2,2,0,0,0,1,1,10.6,0,1,0
1,.303,0,.2313,.67796612,3,2,0,0,0,1,1,10.6,0,0,0
1,.3466,0,.2658,1.048,1,2,0,0,0,1,1,3.5999999,0,0,1
0,.38999999,0,.22,.89999998,1,2,0,0,0,1,1,3.2,0,1,0
0,.36610001,0,.249,.89999998,6,2,0,0,0,0,1,1.8,0,1,0
0,.33700001,0,.26800001,.86013985,1,2,0,0,0,0,1,5.3000002,0,1,0
1,.25,0,.22,1.05,4,2,0,0,0,0,1,3.5999999,1,0,1
0,.34400001,0,.34400001,.69999999,1,2,0,0,0,1,1,3.2,0,0,0
0,.38,0,.34,.80000001,1,1,0,0,0,0,1,10.6,0,1,0
0,.19,0,.17,.34042552,1,2,0,0,1,0,1,3.2,0,0,0
0,.35099998,0,.33700001,.62349397,4,2,0,0,0,0,1,3.0999999,0,0,0
0,.29700002,0,.222,.57446808,1,1,0,0,0,1,1,3.2,0,0,0
0,.28,0,.22,.47368422,1,1,0,0,1,0,1,3.2,0,0,0
0,.31999999,0,.31999999,.73228347,1,2,0,0,0,1,1,2,1,0,0
0,.27000001,0,.22,.8943662,3,2,0,0,0,0,1,3.0999999,0,1,0
1,.33830002,0,.26899999,.92000002,6,4,1,1,0,0,1,3.9000001,0,1,0
0,.33000001,0,.18000001,.75757575,3,1,0,0,0,1,1,3.0999999,0,0,0
0,.27520001,0,.2033,.80952382,1,1,0,0,0,0,1,3.5999999,1,1,0
0,.34,0,.23999999,.52447551,1,1,1,0,1,0,1,3.2,0,0,0
0,.38,0,.28,.5714286,1,2,0,0,0,1,1,3.0999999,1,0,0
0,.35509998,0,.1998,.50143266,3,4,0,0,1,0,1,3.5999999,0,0,0
0,.28,0,.17,.62962961,2,2,0,0,0,0,1,4.3000002,0,0,0
0,.48299998,0,.34099999,.74666667,2,1,0,0,1,0,1,4.3000002,0,0,0
0,.38999999,0,.23,.8888889,6,3,0,0,0,1,1,4.3000002,1,1,0
0,.25999999,0,.25999999,.55214721,1,2,0,0,0,0,1,3.2,0,0,0
0,.34,0,.19,.80000001,2,1,0,0,0,0,1,3.0999999,0,1,0
0,.244,0,.204,.69230771,1,2,0,0,1,0,1,4.3000002,0,0,0
1,.31799999,0,.31200001,.80291969,3,2,0,0,0,1,1,2,0,1,0
0,.36000001,0,.31,.87012988,1,2,0,0,0,1,1,10.6,0,1,0
0,.34,0,.30000001,.74800003,1,1,0,0,0,0,1,1.8,0,0,0
0,.36000001,0,.30000001,.95061731,2,2,0,0,0,0,1,1.8,0,0,1
0,.28,0,.2,.89999998,1,2,0,0,0,1,1,3.5999999,1,1,0
0,.38999999,0,.31,.94615382,2,2,0,0,0,0,1,10.6,0,1,0
0,.20999999,0,.19,.29850745,2,2,0,0,0,0,1,3.5999999,0,0,0
0,.34,0,.23,.77575755,2,1,1,0,0,0,1,3.9000001,0,0,0
0,.38999999,0,.30000001,.75135136,1,1,0,0,0,0,1,3.0999999,0,0,0
0,.3387,0,.29359999,.53793103,2,1,0,0,0,0,1,3.2,0,0,0
1,.5,0,.28999999,.79876161,2,1,0,0,0,0,1,3.5999999,0,0,0
0,.16,0,.16,.36000001,1,2,0,0,0,0,1,3.5999999,0,0,0
0,.31999999,0,.25999999,.796875,2,2,0,0,0,1,1,4.3000002,0,0,0
0,.2185,0,.19700001,.79601991,1,2,0,0,0,0,1,3.0999999,1,0,0
0,.25,0,.18000001,.31007752,5,1,0,0,0,0,1,1.8,0,0,0
0,.27000001,0,.22,.77401131,1,2,0,0,0,0,1,3.9000001,0,0,0
1,.61000001,0,.38999999,.55555558,1,2,0,0,0,0,1,10.6,0,0,0
0,.25999999,0,.14,.88596493,1,2,0,0,0,0,1,3.2,1,1,0
0,.22499999,0,.221,.96629214,1,2,0,0,0,1,1,3.0999999,1,0,1
0,.31900001,0,.28200001,.5,1,1,0,0,0,0,1,3.0999999,0,0,0
0,.41,0,.31,1,1,2,0,0,0,0,1,3.5999999,0,0,1
1,.41,0,.31,.88513511,1,2,1,0,0,0,1,10.6,0,1,0
0,.30000001,0,.28999999,.68259388,2,2,0,0,0,1,1,2,0,0,0
0,.37,0,.28999999,.79389316,1,2,0,0,0,0,1,3.9000001,1,0,0
0,.19,0,.1,.38805971,2,2,0,0,0,1,1,3.2,1,0,0
0,.30219999,0,.17719999,.73469388,2,1,0,0,0,1,1,1.8,0,0,0
0,.25,0,.22,.77777779,1,2,0,0,1,0,1,3.2,0,0,0
0,.2,0,.19,.53428572,6,1,0,0,0,0,1,3.2,0,0,0
0,.41,0,.30000001,.65217394,1,1,0,0,0,0,1,3.2,0,0,0
1,.38,0,.33000001,.41666666,3,1,0,0,0,0,1,4.3000002,0,0,0
0,.13,0,.1,.703125,2,2,0,0,0,0,1,1.8,0,0,0
0,.33099997,0,.25400001,.84821427,3,2,0,0,0,0,1,3.9000001,1,1,0
0,.38,0,.28,.47368422,1,2,0,0,0,0,1,3.9000001,1,0,0
0,.23999999,0,.11,.7483871,1,2,0,0,0,1,1,1.8,1,0,0
0,.2,0,.039999999,.48507464,3,1,0,0,0,1,1,3.5999999,1,0,0
0,.36000001,0,.289,.78750002,1,2,0,0,0,0,1,3.2,0,0,0
0,.31999999,0,.28,.64999998,1,1,0,0,0,0,1,2,0,0,0
1,.44,0,.37,.82123893,2,2,0,0,1,0,1,3.2,0,1,0
0,.27000001,0,.23,.69822484,2,2,0,0,0,0,1,3.5999999,0,0,0
0,.27000001,0,.2,.50724638,1,2,0,0,0,1,1,3.9000001,1,0,0
0,.30000001,0,.25999999,.73456788,4,2,0,0,0,1,1,3.2,0,0,0
0,.23999999,0,.23999999,.73333335,1,1,0,0,1,0,1,10.6,0,0,0
0,.36000001,0,.22,.89696968,2,2,1,0,0,0,1,3.2,0,1,0
0,.17,0,.13,.46153846,3,1,0,0,0,0,1,3.5999999,0,0,0
0,.23,0,.2,.61068702,1,1,0,0,0,0,1,1.8,0,0,0
0,.33000001,0,.31,.78571427,1,2,0,0,0,1,1,3.0999999,0,0,0
0,.41999999,0,.28999999,.73983741,1,2,0,0,0,1,1,3.2,1,0,0
0,.28,0,.18000001,.46666667,6,1,0,0,1,0,1,3.2,1,0,0
0,.37,0,.18000001,.70212764,2,2,0,0,0,0,1,3.2,0,0,0
0,.34,0,.31,.92121214,6,2,0,0,0,1,1,5.3000002,0,1,0
0,.14300001,0,.119,.086956523,1,1,0,0,0,0,1,10.6,0,0,0
0,.37,0,.25999999,.89041096,1,2,0,0,0,1,1,1.8,0,1,0
0,.25999999,0,.19,.88275862,2,2,0,0,0,1,1,3.9000001,0,1,0
0,.19,0,.13,.48342541,1,2,0,0,0,0,1,4.3000002,0,0,0
0,.36500001,0,.28,.80303031,1,2,1,0,0,0,1,3.2,1,1,0
0,.31999999,0,.27000001,.89928055,3,2,0,0,0,1,1,10.6,0,1,0
0,.31,0,.25,.59970015,1,1,0,0,0,0,1,1.8,0,0,0
0,.36000001,0,.23999999,.79850745,5,2,0,0,0,0,1,5.3000002,0,0,0
0,.20999999,0,.16,.28925619,1,1,0,0,0,0,1,3.0999999,0,0,0
0,.29860002,0,.2913,.67500001,1,1,0,0,0,0,1,3.2,1,0,0
0,.396,0,.148,.28169015,1,2,0,0,0,0,1,3.9000001,0,0,0
0,.31,0,.28,.65284973,1,3,0,0,0,0,1,3.9000001,0,0,0
0,.36000001,0,.34999999,.60000002,1,1,0,0,0,0,1,3.2,0,0,0
0,.33090001,0,.30050001,.74576271,1,2,0,0,0,1,1,1.8,1,0,0
1,.25,0,.22,.79754603,3,2,0,0,0,0,1,3.2,0,0,0
0,.43000001,0,.30000001,.94915253,1,2,0,0,0,1,1,2,0,1,0
0,.46799999,0,.36200002,.78378379,5,2,0,0,0,1,1,4.3000002,1,0,0
0,.28,0,.25,.74603176,2,2,0,0,0,0,1,3.9000001,0,0,0
0,.31,0,.31,.89759034,4,2,1,0,0,0,0,3.9000001,0,1,0
0,.31999999,0,.23,.83236992,3,2,0,0,0,1,1,3.2,0,1,0
0,.32599998,0,.26899999,.93023258,1,2,0,0,0,0,1,2,0,1,0
0,.285,0,.285,.65156794,1,2,0,0,0,0,1,3.2,0,0,0
0,.31299999,0,.249,.73122531,3,1,0,0,0,0,1,3.0999999,0,0,0
0,.36000001,0,.25,.94736844,2,2,0,0,0,1,1,3.0999999,0,1,0
0,.36000001,0,.15000001,.67567569,2,1,0,0,0,1,1,3.0999999,0,0,0
0,.36000001,0,.28,.95172411,5,1,0,0,0,0,1,3.2,0,0,1
0,.39450002,0,.33230001,.14769231,1,1,0,0,0,0,1,3.9000001,1,0,0
0,.33000001,0,.14,.80000001,5,1,0,0,1,0,1,3.5999999,1,1,0
0,.33000001,0,.27000001,.80000001,2,2,0,0,0,0,1,3.2,1,1,0
0,.34999999,0,.25999999,.91803277,1,1,0,0,0,0,1,3.5999999,0,1,0
0,.33000001,0,.30000001,.73134327,2,2,0,0,0,1,1,3.2,0,0,0
0,.27450001,0,.17219999,.71428573,6,2,0,0,0,0,1,3.2,0,0,0
0,.36000001,0,.23999999,.76595747,1,1,1,0,0,0,1,4.3000002,0,0,0
0,.34,0,.28999999,.29126215,1,2,0,0,0,1,1,3.0999999,0,0,0
0,.35599998,0,.30700001,.76444447,2,2,0,0,0,0,1,4.3000002,0,0,0
0,.34999999,0,.25,.77380955,2,1,0,0,0,0,1,3.2,0,0,0
0,.31,0,.27000001,.85655737,1,2,0,0,0,1,1,3.2,0,1,0
0,.25999999,0,.25,.42857143,6,2,1,0,1,0,1,10.6,0,0,0
0,.23,0,.23,.54347825,1,2,0,0,0,0,1,3.5999999,1,0,0
0,.33000001,0,.20999999,.37692308,6,2,1,0,0,0,1,3.2,1,0,0
0,.31,0,.30000001,.89795917,1,2,0,0,0,0,1,1.8,0,1,0
0,.36000001,0,.25,.75373137,1,2,0,0,0,0,1,3.2,0,0,0
0,.31999999,0,.25999999,.7037037,1,2,0,0,1,0,1,3.2,0,0,0
0,.28,0,.27000001,.74299067,4,2,0,0,0,1,1,1.8,0,0,0
0,.25,0,.22,1.6,1,3,0,0,1,0,1,10.6,0,0,1
0,.37,0,.25999999,.90212768,1,2,0,0,0,1,1,2,0,1,0
0,.22,0,.17,.67906976,3,1,0,0,0,1,1,3.2,0,0,0
0,.25,0,.25,.55555558,4,2,0,0,0,0,1,3.0999999,0,0,0
0,.34,0,.25999999,.86764705,6,2,0,0,0,0,1,3.9000001,0,1,0
0,.3687,0,.26800001,.80000001,2,2,0,0,0,0,1,3.2,0,1,0
0,.31299999,0,.28799999,.55309737,1,2,0,0,0,0,1,3.2,0,0,0
0,.27000001,0,.2,.42647058,1,1,0,0,0,0,1,3.9000001,0,0,0
0,.31,0,.28999999,.796875,5,2,0,0,0,1,1,2,0,0,0
0,.36000001,0,.23,.54807693,1,2,0,0,0,0,1,3.2,0,0,0
0,.56,0,.30000001,.79400748,1,1,0,0,1,1,1,3.2,0,0,0
0,.169,0,.11,.94318181,2,2,0,0,0,1,1,3.2,1,1,0
0,.37,0,.25999999,.89411765,2,2,0,0,0,0,1,4.3000002,0,1,0
1,.56999999,0,.36000001,1.0285715,1,2,0,0,1,1,1,4.3000002,1,0,1
0,.28,0,.28,.6081081,1,2,0,0,1,1,1,3.2,0,0,0
1,.31999999,0,.23999999,.90285712,6,2,1,0,1,1,1,3.2,0,1,0
0,.29499999,0,.214,.8974359,2,2,0,0,0,0,1,10.6,0,1,0
0,.34999999,0,.27000001,.88513511,1,2,0,0,0,1,1,4.3000002,0,1,0
0,.28600001,0,.2527,.75348836,2,2,0,0,1,0,1,10.6,0,0,0
0,.33000001,0,.31999999,.7478559,1,1,0,0,0,0,1,3.2,0,0,0
0,.333,0,.33000001,.4642857,1,1,0,0,0,0,1,3.0999999,0,0,0
0,.37,0,.23,.8854962,2,1,0,0,0,0,1,3.2,0,1,0
0,.44,0,.40000001,.6735751,2,1,0,0,0,0,1,5.3000002,0,0,0
1,.69,0,.25999999,.60747665,1,3,0,0,0,1,1,10.6,0,0,0
0,.31999999,0,.31,.86178863,1,2,0,0,0,1,1,1.8,0,1,0
0,.38,0,.27000001,.70454544,1,1,0,0,0,0,1,3.9000001,0,0,0
0,.25,0,.18000001,.71844661,1,2,0,0,0,0,1,1.8,0,0,0
1,.34,0,.31,.80000001,6,2,0,0,0,0,1,3.2,0,1,0
0,.2,0,.13,.54744524,1,2,0,0,1,1,1,3.2,0,0,0
0,.19,0,.1,.69620252,2,1,0,0,0,0,1,3.5999999,1,0,0
1,.30000001,0,.26499999,.94814813,2,2,0,0,0,0,0,3.2,0,1,0
0,.37,0,.27000001,.74358976,1,2,0,0,0,1,1,3.0999999,0,0,0
0,.18000001,0,.17,.35874438,2,1,0,0,0,1,1,3.9000001,0,0,0
0,.27000001,0,.079999998,.72916669,3,1,0,0,0,1,1,1.8,1,0,0
0,.345,0,.23799999,.90350878,2,2,0,0,0,1,1,3.2,0,1,0
0,.36000001,0,.28,.59322035,1,1,0,0,0,0,1,4.3000002,1,0,0
0,.44999999,0,.20999999,.30769232,3,1,0,0,0,1,1,4.3000002,1,0,0
0,.34,0,.27000001,.37980768,6,2,0,0,0,0,1,1.8,0,0,0
0,.44,0,.37,.83673471,1,1,0,0,0,0,1,3.0999999,0,1,0
0,.27000001,0,.27000001,.18404908,1,2,0,0,1,1,1,3.2,0,0,0
0,.38599998,0,.301,.86206895,1,2,0,0,0,0,1,3.2,0,1,0
0,.30000001,0,.28,.81481481,1,2,0,0,0,1,1,3.5999999,1,1,0
0,.32869998,0,.28889999,.90769231,1,2,0,0,0,1,1,3.5999999,1,1,0
0,.28,0,.15000001,.79646015,2,1,0,0,0,1,1,3.9000001,0,0,0
0,.22799999,0,.22799999,.29069766,1,1,0,0,0,0,1,4.3000002,0,0,0
0,.20999999,0,.18000001,.60000002,1,1,0,0,0,0,1,3.2,0,0,0
0,.36000001,0,.31,.63106793,1,1,0,0,0,0,1,10.6,0,0,0
0,.25999999,0,.23999999,.73953485,1,2,0,0,0,1,1,3.0999999,0,0,0
0,.36000001,0,.25,.86896551,5,2,1,0,0,1,1,10.6,0,1,0
1,.34999999,0,.33000001,.9296875,1,2,0,1,0,1,1,3.9000001,0,1,0
0,.28729999,0,.25139999,.76190478,1,1,0,0,0,0,1,3.2,0,0,0
0,.31,0,.25,.67407405,1,2,0,0,0,0,1,1.8,1,0,0
0,.44999999,0,.44999999,.72222221,2,2,0,0,0,0,1,3.2,1,0,0
1,.16,0,.13,1.416,5,2,1,0,1,1,1,3.2,1,0,1
0,.30000001,0,.25,.48543689,1,2,0,0,0,1,1,3.2,0,0,0
0,.37,0,.28999999,1.1408451,1,2,0,0,0,0,1,3.5999999,0,0,1
0,.28100002,0,.221,.58928573,1,2,0,0,0,0,1,3.0999999,0,0,0
0,.31999999,0,.259,.67647058,1,2,0,0,0,0,1,3.0999999,0,0,0
0,.27000001,0,.27000001,.84705883,6,2,0,0,0,0,1,3.2,0,1,0
0,.47,0,.34999999,.65217394,2,2,0,0,0,0,1,10.6,1,0,0
0,.27000001,0,.25999999,.88235295,1,2,0,0,0,1,1,3.2,1,1,0
0,.20999999,0,.059999999,.75,2,3,0,0,1,1,1,3.2,0,0,0
0,.38999999,0,.31,.87857145,3,2,0,0,0,0,1,5.3000002,0,1,0
0,.35339999,0,.2744,.7965517,3,1,1,0,0,0,1,1.8,0,0,0
0,.34,0,.16,.51914895,2,2,0,0,0,1,1,3.2,1,0,0
0,.31999999,0,.19,.80341882,2,2,0,0,0,1,1,4.3000002,1,1,0
0,.079999998,0,.079999998,.11111111,1,1,0,0,0,0,1,3.5999999,0,0,0
0,.31999999,0,.25,.89256197,1,2,0,0,0,0,1,4.3000002,1,1,0
1,.3037,0,.090400003,.80000001,6,2,1,0,0,1,1,3.2,0,1,0
0,.33000001,0,.25,.69259262,2,2,0,0,1,1,1,3.2,0,0,0
0,.28999999,0,.23,.3950178,2,2,0,0,0,0,1,3.2,0,0,0
0,.31,0,.28999999,.78378379,1,1,0,0,0,0,1,3.5999999,1,0,0
0,.25,0,.2,.93023258,1,2,0,0,0,0,1,4.3000002,0,1,0
0,.28999999,0,.28999999,.33333334,1,1,0,0,0,1,1,3.0999999,0,0,0
0,.41,0,.33000001,.66666669,2,2,0,0,0,0,1,3.0999999,0,0,0
0,.3556,0,.29620001,.79874212,4,2,0,0,0,0,1,3.0999999,0,0,0
0,.36000001,0,.27000001,.863388,1,1,1,0,0,0,1,3.2,0,1,0
0,.31,0,.20999999,.76326531,1,1,0,0,0,0,1,1.8,0,0,0
1,.41,0,.34,.7647059,5,1,0,0,0,0,1,3.5999999,0,0,0
0,.33000001,0,.31,.858922,1,2,0,0,0,1,1,3.2,0,1,0
0,.1,0,.039999999,.71428573,1,2,0,0,0,0,1,1.8,0,0,0
0,.32499999,0,.32299998,.78191489,4,2,0,0,0,1,1,3.2,1,0,0
0,.38,0,.31,.88165683,1,1,0,0,0,0,1,3.2,0,1,0
0,.31,0,.28,.74712646,2,2,0,0,0,1,1,3.0999999,0,0,0
0,.32799998,0,.2845,.89999998,1,2,0,0,1,0,1,3.2,0,1,0
0,.27000001,0,.27000001,.74285716,1,2,0,0,0,0,1,3.2,1,0,0
0,.2,0,.2,.40935671,4,2,0,0,0,0,1,3.2,0,0,0
0,.34999999,0,.30000001,.89915967,2,2,1,0,0,1,1,3.0999999,0,1,0
0,.36200002,0,.257,.87222224,2,3,0,0,0,0,1,3.0999999,0,1,0
0,.28,0,.079999998,.89075631,1,1,1,0,0,1,1,3.5999999,1,1,0
0,.37,0,.31,.64930558,1,1,0,0,0,0,1,3.0999999,0,0,0
0,.384,0,.375,.80000001,1,2,0,0,0,1,1,1.8,1,1,0
0,.28999999,0,.28999999,.62427747,5,2,0,0,0,0,1,3.5999999,0,0,0
1,.28999999,0,.25,.86086959,1,2,0,0,0,0,1,3.0999999,0,1,0
0,.41,0,.28,.89617485,6,2,0,0,0,0,1,3.2,0,1,0
0,.38999999,0,.34,.88524592,1,1,0,0,0,0,1,2,0,1,0
0,.40000001,0,.27000001,.80000001,1,2,0,0,0,1,1,4.3000002,1,1,0
0,.38,0,.25,.44843048,2,2,0,0,0,0,1,3.2,0,0,0
0,.34999999,0,.28,.9391892,1,1,0,0,0,0,1,3.2,0,1,0
0,.25,0,.25,.7132867,1,1,0,0,0,0,1,3.2,0,0,0
0,.26899999,0,.22600001,.7987805,1,2,0,0,0,0,1,3.9000001,1,0,0
0,.38,0,.34,.91923076,2,2,0,0,1,0,1,5.3000002,1,1,0
0,.36400002,0,.249,.80000001,1,2,0,0,0,0,1,3.2,0,1,0
0,.25,0,.2,.80272108,1,2,0,0,0,0,1,3.2,0,1,0
0,.23,0,.22,.64285713,1,1,0,0,0,0,1,3.2,0,0,0
0,.47,0,.059999999,.89312977,1,1,0,0,1,0,1,1.8,1,1,0
0,.43000001,0,.33000001,.34999999,2,1,0,0,0,0,1,3.9000001,0,0,0
0,.34080002,0,.30879998,.88307691,1,1,0,0,0,0,1,3.0999999,0,1,0
1,.54000002,0,.47,.95614034,6,2,1,0,0,0,1,3.2,0,0,1
0,.24200001,0,.177,.1891892,1,1,0,0,0,0,1,3.5999999,1,0,0
0,.34900001,0,.20200001,.90924835,5,1,0,0,0,1,1,3.2,1,1,0
0,.31,0,.25999999,.89682537,1,2,0,0,0,0,1,3.5999999,0,1,0
0,.30309999,0,.2904,.90322578,1,2,0,0,0,0,1,3.2,0,1,0
0,.19,0,.15000001,.1847941,1,1,0,0,0,1,1,3.2,0,0,0
0,.26499999,0,.26499999,.921875,2,2,0,0,0,1,1,3.2,0,1,0
0,.16,0,.16,.91176468,2,1,0,0,0,1,1,3.2,0,1,0
1,.30000001,0,.30000001,.8685714,1,2,0,0,0,1,1,3.9000001,0,1,0
0,.37,0,.28999999,.93006992,1,1,0,0,0,1,1,3.0999999,0,1,0
0,.20999999,0,.19,.55147058,1,2,0,0,0,1,0,3.5999999,0,0,0
0,.51999998,0,.28,.68965518,3,1,1,0,0,0,1,4.3000002,0,0,0
0,.38999999,0,.36000001,.80000001,2,1,1,0,0,0,1,3.0999999,0,1,0
0,.31999999,0,.23999999,.80000001,1,2,0,0,0,1,1,3.2,0,1,0
0,.14,0,.14,.26153848,1,2,0,0,0,0,1,3.2,0,0,0
0,.44999999,0,.18000001,.87,1,1,1,0,1,1,1,8.8999996,0,1,0
0,.27000001,0,.17,.71337581,1,1,0,0,1,1,1,3.0999999,0,0,0
0,.28999999,0,.27000001,.69259262,1,1,0,0,0,0,1,1.8,0,0,0
0,.38,0,.30000001,.87647057,2,1,0,0,0,0,1,10.6,0,1,0
0,.4447,0,.36070001,.86538464,2,1,0,0,0,0,1,3.9000001,0,1,0
0,.43000001,0,.090000004,.51807231,5,1,0,0,0,0,1,3.2,1,0,0
0,.47,0,.27000001,.73846155,1,2,0,0,1,0,1,3.2,0,0,0
0,.25,0,.23999999,.80303031,2,2,0,0,0,1,1,3.0999999,0,1,0
0,.64999998,0,.44,.5714286,1,1,1,0,1,0,1,3.2,0,0,0
0,.22,0,.15000001,.79310346,1,2,0,0,0,0,1,1.8,1,0,0
0,.36000001,0,.28,.74725276,3,1,1,0,0,0,1,3.2,0,0,0
0,.28999999,0,.16,.68141592,1,2,0,0,0,1,1,3.0999999,0,0,0
1,.38499999,0,.24200001,.90399998,5,2,0,0,0,0,1,3.2,1,1,0
0,.25999999,0,.20999999,.48571429,1,1,0,0,0,0,1,3.2,0,0,0
0,.21600001,0,.133,.51851851,3,1,0,0,0,0,1,3.0999999,0,0,0
0,.34,0,.28999999,.89473683,1,2,0,0,0,0,1,3.2,1,1,0
0,.16,0,.14,.41666666,4,3,0,0,1,0,1,3.2,1,0,0
0,.25999999,0,.2,.69938648,1,1,0,0,0,0,1,10.6,1,0,0
1,.31,0,.25999999,.7056604,5,2,0,0,1,1,1,3.2,0,0,0
0,.40000001,0,.31999999,.54347825,1,2,0,0,0,1,1,3.2,1,0,0
0,.31999999,0,.20999999,.80257511,6,2,0,0,0,0,1,1.8,0,1,0
0,.19440001,0,.1926,.79344261,1,1,0,0,0,0,1,3.2,0,0,0
0,.37,0,.28999999,.71428573,1,1,0,0,0,0,1,3.0999999,1,0,0
1,.37,0,.2,.89677417,6,2,1,1,0,0,1,3.5999999,1,1,0
0,.28999999,0,.20999999,.70322579,3,3,0,0,0,0,1,3.0999999,0,0,0
0,.31400001,0,.27599999,.94078946,6,2,0,0,0,0,1,3.2,0,1,0
0,.31900001,0,.29299998,.65587044,6,1,0,0,0,0,1,2,0,0,0
0,.3669,0,.25830001,.70289856,2,2,0,0,1,0,1,4.3000002,0,0,0
0,.3204,0,.26989999,.75102043,5,2,1,0,1,0,1,3.2,1,0,0
0,.347,0,.27899998,.7241379,1,2,0,0,0,1,1,3.2,0,0,0
0,.36000001,0,.30000001,.89215684,2,2,0,0,0,0,1,4.3000002,0,1,0
0,.28999999,0,.28,.89999998,5,2,0,0,0,0,1,3.2,0,1,0
0,.28,0,.27000001,.33870968,1,1,0,0,0,0,1,1.8,0,0,0
0,.2538,0,.2538,.89999998,4,2,0,0,0,1,1,2,1,1,0
0,.37400001,0,.31720001,.93333334,1,2,0,0,0,0,1,1.8,0,1,0
0,.25999999,0,.2,.60714287,2,2,0,0,0,0,1,5.3000002,0,0,0
0,.40000001,0,.28999999,.91525424,1,2,0,0,0,1,1,3.2,1,1,0
1,.37,0,.31999999,.83756346,5,2,0,0,1,0,1,4.3000002,0,1,0
0,.33000001,0,.28,.02,1,2,0,0,0,1,1,3.9000001,1,0,0
0,.2251,0,.1934,.35874438,1,2,0,0,0,0,1,3.2,0,0,0
0,.28999999,0,.28999999,.70909089,1,1,0,0,0,0,1,1.8,0,0,0
0,.38999999,0,.31999999,.8214286,4,2,0,0,0,1,1,3.5999999,1,1,0
0,.28999999,0,.23,.8440367,1,1,0,0,0,0,1,3.2,0,1,0
0,.28,0,.20999999,.66666669,1,2,0,0,1,0,1,3.2,0,0,0
0,.30599999,0,.206,.5714286,1,2,0,0,0,1,1,3.2,0,0,0
0,.27700001,0,.205,.5859375,2,1,0,0,1,0,1,1.8,0,0,0
0,.34,0,.20999999,.91812867,1,2,0,0,0,1,1,3.2,0,1,0
0,.33000001,0,.31,.68000001,6,2,0,0,0,1,1,4.3000002,1,0,0
0,.36000001,0,.27000001,.83333331,2,1,0,0,0,0,1,3.2,0,1,0
0,.30000001,0,.22,.47826087,5,1,0,0,0,0,1,3.0999999,0,0,0
0,.37099999,0,.24299999,.89655173,1,2,0,0,0,0,1,3.0999999,0,1,0
0,.28999999,0,.23999999,.94444442,1,2,0,0,0,0,1,4.3000002,0,1,0
0,.19559999,0,.1451,.5625,1,1,0,0,0,0,1,3.2,0,0,0
0,.34,0,.31,.80128205,1,2,0,0,1,1,1,3.2,0,1,0
0,.20100001,0,.131,.30769232,2,1,0,0,0,0,1,2,0,0,0
0,.37,0,.34,.87755102,1,2,0,0,0,0,1,3.0999999,0,1,0
1,.37,0,.31,.81967211,6,2,0,0,0,0,1,3.2,0,1,0
0,.38,0,.20999999,.80000001,1,2,0,0,0,1,1,3.9000001,0,1,0
0,.29319999,0,.28049999,.89915967,1,2,0,0,0,1,1,3.2,0,1,0
0,.384,0,.264,.8142857,1,2,0,0,0,1,1,3.2,0,1,0
0,.14,0,.14,.5925926,1,1,0,0,1,0,1,3.2,1,0,0
0,.31999999,0,.24600001,.94666666,4,2,0,0,0,0,1,2,0,1,0
0,.14,0,.090000004,.86989415,1,2,0,0,0,0,1,3.5999999,0,1,0
0,.44,0,.44,.44776121,1,1,0,0,0,0,1,3.5999999,1,0,0
0,.33000001,0,.30000001,.80000001,2,1,0,0,0,0,1,3.2,0,1,0
0,.33000001,0,.31,.65921789,1,2,0,0,0,1,1,3.2,0,0,0
1,1.16,0,.74000001,.75268817,1,2,0,0,0,0,1,4.3000002,0,0,0
0,.38999999,0,.19,.71681416,1,2,0,0,0,0,0,10.6,0,0,0
0,.33000001,0,.33000001,.68181819,1,2,0,0,0,0,1,5.3000002,0,0,0
0,.31,0,.28,.77622378,2,2,0,0,0,1,1,4.3000002,0,0,0
0,.36000001,0,.34999999,.73170733,1,2,0,0,0,1,1,2,0,0,0
0,.40000001,0,.146,.66666669,1,1,0,0,0,1,1,3.9000001,1,0,0
0,.34,0,.27000001,.78571427,1,2,0,0,1,1,1,4.3000002,0,0,0
0,.38,0,.36000001,.71296299,1,2,0,0,0,1,1,3.5999999,1,0,0
0,.35499999,0,.33099997,.55555558,6,1,0,0,0,1,1,3.0999999,0,0,0
0,.1079,0,.088199995,.6857143,1,1,0,0,1,0,1,3.5999999,0,0,0
0,.28,0,.28,.82608694,5,2,0,0,0,0,1,3.5999999,0,1,0
0,.26700002,0,.185,.79444444,1,2,0,0,0,0,1,3.2,0,0,0
0,.31999999,0,.23999999,.91851854,2,2,0,0,0,0,1,3.2,0,1,0
0,.34999999,0,.23,.87441862,4,2,0,0,0,1,1,1.8,1,1,0
0,.37,0,.27000001,.66666669,2,2,0,0,0,1,1,3.2,0,0,0
0,.34999999,0,.28999999,.55038762,1,2,0,0,0,0,1,2,1,0,0
0,.38,0,.33000001,.79699248,2,2,0,0,0,1,1,3.2,0,0,0
0,.25999999,0,.25,.8923077,1,2,0,0,0,1,1,3.2,0,1,0
0,.38,0,.28,.80000001,5,2,0,0,0,0,1,3.0999999,0,1,0
0,.36000001,0,.28,.89361703,6,2,0,0,0,1,1,3.0999999,0,1,0
